1.601615784550710908e-01,1.022527396613743741e-02,4.475499877811314753e-02,4.290725441880515606e-02
1.022527396613743915e-02,9.235923434568899795e-04,5.949879760445471281e-03,5.927687567995666186e-03
4.475499877811314059e-02,5.949879760445470414e-03,7.809009451692723591e-02,2.707523678565882871e-02
4.290725441880515606e-02,5.927687567995665319e-03,2.707523678565882871e-02,6.809038308416703877e-02
