1.251142258855818812e-01,3.696749734798722431e-02,7.101628130208612576e-03,3.583537474381207066e-02
3.696749734798721737e-02,6.603311311502500780e-02,4.937278744483096504e-03,2.258983800780881707e-02
7.101628130208612576e-03,4.937278744483096504e-03,5.667938197569646810e-04,3.572377224235779095e-03
3.583537474381207066e-02,2.258983800780881707e-02,3.572377224235779528e-03,6.457218659862493104e-02
