5.854772010015857559e-04,6.253871847363268351e-03,8.461650338828988552e-03,7.713876284903233536e-03,5.277872022488808851e-03,2.504743421934735662e-03,1.523859615114060836e-03
6.253871847363268351e-03,1.351659016635623489e-01,6.783818553925369255e-02,5.253978839932899048e-02,4.894153648500513404e-02,4.103208442914677706e-02,2.627083354280836461e-02
8.461650338828988552e-03,6.783818553925369255e-02,3.465152198755094282e-01,1.031423479279735128e-01,4.210074482491592968e-02,3.740089557780691687e-02,6.913681720571290823e-02
7.713876284903233536e-03,5.253978839932898354e-02,1.031423479279735128e-01,1.676651540615963498e-01,5.283159248514498335e-02,2.742928294485832974e-02,2.882945070768248505e-02
5.277872022488808851e-03,4.894153648500514098e-02,4.210074482491595049e-02,5.283159248514499723e-02,1.381789991532324235e-01,2.970732014832205142e-02,2.459643150733706318e-02
2.504743421934736095e-03,4.103208442914679094e-02,3.740089557780691687e-02,2.742928294485832974e-02,2.970732014832205489e-02,5.201230257031955878e-02,1.258661746197833886e-02
1.523859615114060836e-03,2.627083354280836461e-02,6.913681720571290823e-02,2.882945070768248505e-02,2.459643150733707012e-02,1.258661746197833886e-02,4.000796015062479255e-02
