1.040783064637229444e-01,7.799624098067763772e-03,4.939702167586071391e-02,4.771495752338821006e-02
7.799624098067763772e-03,1.085551434935922484e-03,8.698502804845549899e-03,7.953711083786122599e-03
4.939702167586070697e-02,8.698502804845549899e-03,1.224647118365218001e-01,4.152870392595543747e-02
4.771495752338819618e-02,7.953711083786122599e-03,4.152870392595542359e-02,9.043688179817847839e-02
