9.088491595358983658e-04,4.740644961465478868e-03,9.668314921004839135e-03,8.174481427776826917e-03
4.740644961465478868e-03,6.487571482588525007e-02,3.719021150861940433e-02,3.760062781380093394e-02
9.668314921004839135e-03,3.719021150861939740e-02,1.824262044405673411e-01,5.558055337667453660e-02
8.174481427776826917e-03,3.760062781380093394e-02,5.558055337667455048e-02,1.032187728868595444e-01
