7.141408642275978713e-02,2.733496236152444664e-02,4.474420130105762061e-02,2.925173896807862443e-03,1.781402136433359040e-02,3.925762492301191481e-02
2.733496236152443970e-02,1.345621986583571128e-01,5.196036327799574694e-02,6.912090023376778018e-03,2.721842908877930567e-02,4.206073551205173622e-02
4.474420130105762061e-02,5.196036327799575388e-02,1.916279033917866192e-01,9.279624255767636443e-03,3.431502016337333039e-02,5.214266545432006544e-02
2.925173896807861575e-03,6.912090023376778018e-03,9.279624255767636443e-03,6.843045786058373414e-04,2.892865063986202294e-03,5.842669797494834914e-03
1.781402136433359040e-02,2.721842908877930567e-02,3.431502016337333039e-02,2.892865063986202294e-03,6.494520793691982430e-02,2.250564972102460717e-02
3.925762492301190093e-02,4.206073551205173622e-02,5.214266545432004463e-02,5.842669797494834914e-03,2.250564972102461064e-02,1.026489556048776619e-01
