1.306648552565444488e-01,1.679545354653668929e-02,5.542973983843049735e-02
1.679545354653668929e-02,2.933368908488344882e-03,1.375951379846123562e-02
5.542973983843051122e-02,1.375951379846123562e-02,9.946057020840538831e-02
