6.452991209834092745e-02,4.774643540390951374e-02,4.636841464998008033e-02,4.141963518615537909e-03,3.144479632251317991e-02
4.774643540390951374e-02,1.855984166723550488e-01,7.263640919662457673e-02,9.150574846938734283e-03,4.643841194000131872e-02
4.636841464998007339e-02,7.263640919662457673e-02,1.737651307474312179e-01,9.640394990180618101e-03,4.947750844660729619e-02
4.141963518615537042e-03,9.150574846938734283e-03,9.640394990180618101e-03,7.856545520093030643e-04,5.811398817765740278e-03
3.144479632251317991e-02,4.643841194000132566e-02,4.947750844660731701e-02,5.811398817765740278e-03,9.026807718836454830e-02
