9.551984875972438158e-04,6.086191269314635173e-03,6.947021764660644104e-03,6.474415897292606394e-03
6.086191269314635173e-03,1.010757465038880504e-01,3.528816601395608210e-02,3.568242712640720682e-02
6.947021764660643237e-03,3.528816601395608210e-02,8.484149055396876526e-02,2.869205720317224290e-02
6.474415897292606394e-03,3.568242712640720682e-02,2.869205720317223943e-02,7.486342782110066985e-02
