6.283591011401155890e-02,2.385605180968379535e-02,3.182785658416752150e-03,4.426088319028013973e-02,2.806618911777179412e-02
2.385605180968379535e-02,6.489718733358752767e-02,3.679436479778248718e-03,4.008194277052329335e-02,2.034470890368622609e-02
3.182785658416752150e-03,3.679436479778248718e-03,4.530587593016866823e-04,7.762026106380244019e-03,4.094741428430970220e-03
4.426088319028013973e-02,4.008194277052330029e-02,7.762026106380244886e-03,1.802901054194651076e-01,4.691241110935809311e-02
2.806618911777179412e-02,2.034470890368622609e-02,4.094741428430970220e-03,4.691241110935809311e-02,7.782454932375226786e-02
