6.574405407956951386e-02,3.541579101410122221e-02,4.667544226897692161e-02,5.626470326853300237e-03
3.541579101410122221e-02,1.031586208648689607e-01,4.943192077628789233e-02,6.005373648683698384e-03
4.667544226897690773e-02,4.943192077628788539e-02,1.934894868648258659e-01,8.843761377510731339e-03
5.626470326853299370e-03,6.005373648683698384e-03,8.843761377510731339e-03,7.026894768531762427e-04
