5.920323716074138432e-02,2.774042377425327277e-02,2.706163343421155026e-02,3.476717788710069479e-02,3.273012177427248297e-03
2.774042377425327277e-02,1.421689169939325259e-01,3.868039743428292043e-02,7.642942350312019462e-02,8.949842282214523839e-03
2.706163343421155026e-02,3.868039743428292043e-02,8.895692768632246228e-02,4.142231626161267666e-02,6.366533824901098558e-03
3.476717788710070867e-02,7.642942350312015298e-02,4.142231626161267666e-02,1.690263419252311661e-01,8.524223450490166915e-03
3.273012177427248297e-03,8.949842282214523839e-03,6.366533824901098558e-03,8.524223450490166915e-03,8.282286829875200275e-04
