6.376583194528584117e-04,4.275195493993824876e-03,5.155144157129076636e-03,6.604949428140702294e-03,5.439421630240560100e-03
4.275195493993824009e-03,7.076901682279564121e-02,3.444542824217146360e-02,3.235950850489716091e-02,3.338664591933374753e-02
5.155144157129076636e-03,3.444542824217146360e-02,8.931876315359107976e-02,3.686875386587858822e-02,2.936006381589680025e-02
6.604949428140702294e-03,3.235950850489716091e-02,3.686875386587860209e-02,9.808622258217389311e-02,3.345968311938021106e-02
5.439421630240560100e-03,3.338664591933374753e-02,2.936006381589680025e-02,3.345968311938021106e-02,1.049989907173748821e-01
