9.189305008900433558e-02,3.847917908041963413e-03,3.267434520488253502e-02,1.474161959962855609e-02,2.173739556247389001e-02,3.637068189228419290e-02
3.847917908041963413e-03,5.328847252381366511e-04,6.572066165663859906e-03,2.234905743450136661e-03,6.669432924652052286e-03,5.766134736671147711e-03
3.267434520488254196e-02,6.572066165663859906e-03,1.476050242234198950e-01,3.752633367362189637e-02,5.840761488299704013e-02,5.193346116840385357e-02
1.474161959962855956e-02,2.234905743450136661e-03,3.752633367362189637e-02,4.370522841930469388e-02,2.939883212237007909e-02,2.750794014605031923e-02
2.173739556247389695e-02,6.669432924652050551e-03,5.840761488299703319e-02,2.939883212237007909e-02,1.355237858267259177e-01,5.493832145546160423e-02
3.637068189228418597e-02,5.766134736671148578e-03,5.193346116840385357e-02,2.750794014605032617e-02,5.493832145546162504e-02,1.135645727748447603e-01
