6.532379643681937575e-02,5.061890377967070281e-03,3.618780226846376319e-02,3.248944729487667632e-02
5.061890377967070281e-03,5.806419898653292569e-04,6.553167947122457218e-03,5.159122657821798262e-03
3.618780226846377013e-02,6.553167947122457218e-03,1.246718348070564725e-01,5.331735588802019588e-02
3.248944729487666244e-02,5.159122657821797395e-03,5.331735588802019588e-02,9.259331737868480017e-02
