1.358090149836863325e-01,6.563496965323305232e-02,1.412833235008025684e-02,7.222282554228733054e-02,5.893166120661262608e-02
6.563496965323305232e-02,8.009413272362764236e-02,1.287295890624848629e-02,7.350522977780384049e-02,4.185076345556909549e-02
1.412833235008025337e-02,1.287295890624848629e-02,2.626385882205621233e-03,1.588895348642009944e-02,9.286390058748128160e-03
7.222282554228733054e-02,7.350522977780382661e-02,1.588895348642009944e-02,1.295097252681449707e-01,5.065886110745904114e-02
5.893166120661263302e-02,4.185076345556908856e-02,9.286390058748128160e-03,5.065886110745904808e-02,6.670811383743020795e-02
