gangster disciples,black p stones,peaceful,latin kings,vice lords,black disciples,two-six
0.04636483423494857,0.021369656857133074,0.0028671585965096822,0.02485588261368489,0.024567104612440997,0.018049011286584548,0.01614619875731336
0.021369656857133074,0.06189057797092959,0.003395203833339114,0.022931767836595715,0.027698071101268963,0.02265719615855466,0.028318949244766703
0.002867158596509682,0.0033952038333391137,4.440304743817176e-4,0.003801760238277882,0.004458746659419404,0.003780149489928063,0.003883615657808691
0.02485588261368489,0.02293176783659572,0.003801760238277883,0.06953326729471852,0.02980010300923181,0.03757941817353847,0.022199494203983886
0.024567104612441003,0.027698071101268963,0.004458746659419404,0.02980010300923181,0.07511930410220949,0.035041751759200546,0.034488153248633135
0.018049011286584545,0.02265719615855466,0.003780149489928063,0.03757941817353847,0.03504175175920055,0.0827718433513388,0.06656469362116643
0.01614619875731335,0.0283189492447667,0.003883615657808691,0.02219949420398388,0.03448815324863313,0.06656469362116646,0.0945168963125236
