gangster disciples,black p stones,peaceful,latin kings,vice lords,black disciples,two-six
0.0776623171518618,0.032533597048344104,0.005352403129185192,0.038017503143199786,0.038919119754588824,0.04342312870485076,0.042563680621957936
0.032533597048344104,0.09075765842628235,0.006099475390591888,0.044119754238957774,0.04165153209388171,0.0477291199566128,0.03849076179635523
0.0053524031291851916,0.006099475390591888,7.515424818780777e-4,0.006828618947684471,0.0072076128661789,0.007784388753984052,0.005645091294799226
0.03801750314319979,0.04411975423895777,0.006828618947684471,0.1567904939562469,0.055343949191600204,0.06332720789338751,0.030979368392673658
0.038919119754588824,0.041651532093881706,0.0072076128661789,0.055343949191600204,0.12273980641152675,0.0661420563819103,0.05690687977499341
0.04342312870485076,0.0477291199566128,0.007784388753984052,0.0633272078933875,0.0661420563819103,0.2066986197522456,0.06656469362116643
0.042563680621957936,0.03849076179635522,0.0056450912947992255,0.030979368392673658,0.0569068797749934,0.06656469362116646,0.17380722737968043
