gangster disciples,black p stones,peaceful,latin kings,vice lords,black disciples,two-six
0.11791890980128941,0.04542151247036376,0.007957303544153737,0.052217301803717156,0.05733898637011842,0.08885511975848373,0.06273612123508422
0.04542151247036375,0.15342093684757896,0.009369510944597537,0.06516293509248632,0.06040672092785965,0.12628671712922576,0.0513725164029208
0.007957303544153737,0.009369510944597537,0.001136683112014233,0.009562106004059628,0.010037970506321593,0.017860852099324448,0.0077799344507910335
0.052217301803717156,0.0651629350924863,0.009562106004059628,0.3775108956904788,0.10631626634499595,0.08907499761323655,0.03975924258136343
0.05733898637011842,0.06040672092785965,0.010037970506321593,0.10631626634499597,0.19004865982849944,0.16707308364293283,0.07752156731411394
0.08885511975848374,0.1262867171292258,0.017860852099324448,0.08907499761323653,0.16707308364293283,0.7788800810037891,0.06656469362116643
0.06273612123508422,0.0513725164029208,0.007779934450791032,0.039759242581363444,0.07752156731411394,0.06656469362116646,0.30522390674147726
