4.620210971468473315e-02,4.533436819708317779e-03,2.957301873834516578e-02,4.369343365805471169e-02,3.126979225154508796e-02
4.533436819708317779e-03,6.767747170966396594e-04,4.518612687078054149e-03,8.791444430024325865e-03,5.210222273047223317e-03
2.957301873834515885e-02,4.518612687078053282e-03,6.243960552092200217e-02,5.174372311404166341e-02,3.250347431479668620e-02
4.369343365805470475e-02,8.791444430024325865e-03,5.174372311404166341e-02,1.399075141142362699e-01,5.855526102956639528e-02
3.126979225154508796e-02,5.210222273047223317e-03,3.250347431479668620e-02,5.855526102956640916e-02,6.049928547580401411e-02
